Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
HURTO,POR DESCUIDO,2025-02-23,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-23,15:00:00 - 17:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-23,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-24,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-02-01,12:00:00 - 14:59:59,EDIFICACION,FARMACIA [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-02-22,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GUATUSO,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-23,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-23,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-24,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-02-24,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-02-24,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-02-24,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,FRANCIA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-24,18:00:00 - 20:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,POR DESCUIDO,2025-02-24,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2025-02-24,21:00:00 - 23:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-02-24,21:00:00 - 23:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-02-08,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ESCAZU,
HURTO,POR DESCUIDO,2025-02-24,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2025-02-24,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2025-02-22,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,PAISES BAJOS (HOLANDA),LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-02-21,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-21,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-24,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,COSTA RICA,HEREDIA,BELEN,
HURTO,POR DESCUIDO,2025-02-17,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-02-17,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-01-01,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2025-02-18,09:00:00 - 11:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-18,09:00:00 - 11:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-20,06:00:00 - 08:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SANTA ANA,
HURTO,POR DESCUIDO,2025-01-04,12:00:00 - 14:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-01-04,12:00:00 - 14:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-26,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-02-19,12:00:00 - 14:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-02-26,03:00:00 - 05:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
HURTO,POR DESCUIDO,2025-02-25,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2025-02-25,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-25,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2025-02-25,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2025-02-25,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Menor de edad,MUJER,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2025-02-25,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Menor de edad,MUJER,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2025-02-25,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-02-18,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CANAS,
HURTO,POR DESCUIDO,2025-02-07,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,HONDURAS,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-03,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-02-03,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-01-23,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-02-25,21:00:00 - 23:59:59,OTROS,NO DEFINIDO [OTROS],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-25,21:00:00 - 23:59:59,OTROS,NO DEFINIDO [OTROS],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-02-24,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-02-16,00:00:00 - 02:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,POLONIA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-22,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-02-16,00:00:00 - 02:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Desconocido,HOMBRE,POLONIA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-23,09:00:00 - 11:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LA CRUZ,
HURTO,POR DESCUIDO,2025-02-11,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-11,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-02-20,00:00:00 - 02:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-02-27,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-02-22,18:00:00 - 20:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Adulto Mayor,HOMBRE,CANADA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-02-16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-26,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,Desconocido,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-02-26,06:00:00 - 08:59:59,VEHICULO,CARGA LIVIANA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,BAGACES,
HURTO,POR DESCUIDO,2025-02-26,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-02-26,09:00:00 - 11:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-02-26,15:00:00 - 17:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ALEMANIA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-02-27,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-02-22,00:00:00 - 02:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-02-20,21:00:00 - 23:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-02-20,21:00:00 - 23:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-02-27,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-02-27,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-02-28,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-02-21,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-02-28,00:00:00 - 02:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2025-01-12,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GUATUSO,
HURTO,POR DESCUIDO,2025-02-28,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2025-02-27,21:00:00 - 23:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-27,21:00:00 - 23:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-27,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-02-28,06:00:00 - 08:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,Desconocido,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-02-26,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-26,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-02-28,00:00:00 - 02:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO,
HURTO,POR DESCUIDO,2025-02-28,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-02-28,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-02-28,15:00:00 - 17:59:59,OTROS,BICICLETA [OTROS],Menor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-03-01,03:00:00 - 05:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,MUJER,ALEMANIA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2025-02-27,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-02-26,15:00:00 - 17:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-28,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-28,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2025-03-01,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-03-01,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-03-01,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-03-01,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-02-13,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,NICARAGUA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-03-01,00:00:00 - 02:59:59,OTROS,EL ESTADO [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2025-02-28,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2025-03-01,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-03-01,18:00:00 - 20:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-03-02,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-02,03:00:00 - 05:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,PARAISO,
HURTO,POR DESCUIDO,2025-03-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-21,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,AUSTRALIA,GUANACASTE,LA CRUZ,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-02,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,SUIZA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-02,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-03-02,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-02-22,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-02-15,15:00:00 - 17:59:59,EDIFICACION,FARMACIA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,POR DESCUIDO,2025-02-16,15:00:00 - 17:59:59,EDIFICACION,FARMACIA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,POR DESCUIDO,2025-02-13,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ESCAZU,
HURTO,POR DESCUIDO,2025-02-28,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2025-02-28,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2025-03-02,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-03-02,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-03-02,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-02-22,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-02-22,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-03-02,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2025-03-01,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Desconocido,MUJER,Desconocido,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-02-01,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-03-01,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-03-02,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-03-02,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2025-02-21,00:00:00 - 02:59:59,EDIFICACION,CONSTRUCCI&#211;N [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-03-02,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-03-01,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-02,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,GOLFITO,
